filename,formula,n_atoms,volume_A3,Ef,Eg
mp-1076132.cif,Ca7MgCo7CuO24,40,430.928,-1.826713695375,0.0
mp-1076137.cif,Ba3Sr5Co2(CuO4)6,40,486.238,-1.759785929750001,0.0
mp-1076138.cif,Sr3CaTi2Mn2O12,40,472.585,-3.001871007126437,0.0
mp-1076139.cif,Ca7MgFeCo7O24,40,431.87,-1.8679918768750001,0.0
mp-1076171.cif,La5Sm3Co7CuO24,40,447.713,-2.463621831750001,0.0
mp-1076213.cif,SrCaMn2O6,40,456.924,-2.430975351836205,0.0
mp-1076214.cif,Ca7MgMn7FeO24,40,441.703,-2.321222350012931,0.0
mp-1076217.cif,Sr3Ca5TiMn7O24,40,454.289,-2.571507104221264,0.0
mp-1076218.cif,La3SmV2Cr2O12,20,243.003,-3.0992700815,0.7499
mp-1076219.cif,La4Sm4Co7CuO24,40,448.37,-2.448884304500001,0.0
mp-1076222.cif,KNa7V7MoO24,40,440.958,-2.214907759672628,0.0
mp-1076224.cif,KNa(WO3)2,10,127.773,-2.12373263886293,0.0
mp-1076247.cif,Ba6Sr2CoCu7O24,40,508.418,-1.70537011,0.0
mp-1076249.cif,La5Sm3Ni7AgO24,40,462.54,-2.309614046541666,0.0
mp-1076253.cif,La6Sm2V5Cr3O24,40,492.372,-3.107902019250001,0.9385000000000001
mp-1076260.cif,Sr5Ca3Fe2(CoO4)6,40,458.713,-2.012281078,0.0
mp-1076264.cif,Ba2Sr6Co3Cu5O24,40,484.805,-1.7958165092499998,0.0
mp-1076268.cif,Sr2Ca6Mn5(FeO8)3,40,456.091,-2.339210242741379,0.0
mp-1076275.cif,La7SmCo6(AgO12)2,40,478.145,-2.334129513833333,0.0
mp-1076287.cif,La6Sm2Co7AgO24,40,451.768,-2.402623328541667,0.0
mp-1076317.cif,MgCuO3,5,51.944,-1.155388759999999,0.0
mp-1076325.cif,LaSm(NiO3)2,40,447.978,-2.381329873249998,0.0
mp-1076335.cif,K5Na3Nb8O24,40,527.456,-2.8241443412596983,1.4558
mp-1076337.cif,Ba2Sr6Ti7MnO24,40,495.4,-3.3957105642816092,1.0421
mp-1076338.cif,La3SmV3CrO12,40,490.475,-3.116852795249999,0.8113
mp-1076342.cif,Ba7SrCoCu7O24,40,510.42,-1.69491217475,0.0
mp-1076351.cif,KNa7V6(MoO12)2,40,450.127,-2.188791768172628,0.0
mp-1076359.cif,Sr4Ca4Mn7FeO24,40,458.1,-2.403818753637931,0.0
mp-1076360.cif,RbCrO3,5,61.486,-1.5577121245,0.0
mp-1076363.cif,K5Na3TaNb7O24,40,526.964,-2.853261976693031,1.473599999999999
mp-1076368.cif,MgFeO3,5,53.407,-1.615973897999998,0.0
mp-1076372.cif,Sr7CaFe6(CoO12)2,40,473.46,-2.149320592499999,0.0
mp-1076377.cif,BaSr7Ti7MnO24,40,491.622,-3.407552762281609,0.9921999999999991
mp-1076382.cif,La7Sm(FeO3)8,40,493.5,-2.7049839345000013,0.8335999999999991
mp-1076384.cif,SrCaTiMnO6,40,465.632,-2.9896922048764383,0.0
mp-1076399.cif,Sr6Ca2Fe7CoO24,40,469.369,-2.177227540499999,0.0
mp-1076408.cif,BaSr7Mn2(FeO4)6,40,484.602,-2.2709699461465522,0.0
mp-1076410.cif,Sr2Ca2Mn(FeO4)3,40,464.619,-2.258822814146552,0.0
mp-1076412.cif,K5Na3Nb6(WO12)2,40,524.682,-2.658750792509697,0.0
mp-1076413.cif,K5Na3Ta7NbO24,40,516.639,-3.03162275229303,1.96
mp-1076424.cif,Sr3Ca(FeO3)4,20,236.283,-2.209255903,0.0
mp-1076429.cif,Ba2Sr6Co5(CuO8)3,40,484.384,-1.8578459317499991,0.0
mp-1076431.cif,La7SmCr2(FeO4)6,40,489.324,-2.814743553000001,0.8693000000000001
mp-1076445.cif,Sr8MnFe7O24,40,478.811,-2.2547600524482743,0.0
mp-1076457.cif,Sr6Ca2Fe5(CoO8)3,40,465.822,-2.11307442825,0.0
mp-1076481.cif,K5Na3Nb5(WO8)3,40,522.951,-2.585916285259698,0.0
mp-1076484.cif,K3Na5V2(MoO4)6,40,488.738,-2.084849425966164,0.0
mp-1076485.cif,Ca7MgMn8O24,40,435.565,-2.350744494961206,0.0
mp-1076491.cif,Ba4Sr4Co3Cu5O24,40,496.29,-1.7770716985,0.0
mp-1076510.cif,K5Na3Ta8O24,40,517.883,-3.062006366976365,2.1513
mp-1076512.cif,K5Na3Ta3Nb5O24,40,522.242,-2.912188565309698,1.4641
mp-1076528.cif,BaSr3Co2(CuO6)2,40,482.573,-1.81822000375,0.0
mp-1076529.cif,La6Sm2Cr3Fe5O24,40,488.34,-2.843359335249999,0.8646
mp-1076534.cif,RbTaO3,5,67.48,-2.975669705966666,2.002399999999999
mp-1076543.cif,Ca7MgTiMn7O24,40,441.605,-2.490973224346264,0.0
mp-1076546.cif,K4Na4Mo7WO24,40,511.069,-2.081563687362931,0.0
mp-1076561.cif,Sr4Ca4TiMn7O24,40,456.901,-2.574826259221263,0.0
mp-1076570.cif,Sr7CaTi7MnO24,40,482.189,-3.411368998031609,1.0789
mp-1076580.cif,La5Sm3Cr6(FeO12)2,40,481.967,-2.974390286,1.9061
mp-1076581.cif,La7SmTi3V5O24,40,496.163,-3.318808911,0.0
mp-1076584.cif,La6Sm2V3Cr5O24,40,487.34,-3.095291638500001,0.966299999999999
mp-1076592.cif,BaSr7MnFe7O24,40,484.644,-2.242268337948276,0.0
mp-1076597.cif,Sr7CaMn2(FeO4)6,40,476.163,-2.276893203396551,0.0
mp-1076598.cif,La7SmMn2(FeO4)6,40,487.042,-2.735097495646552,0.0
mp-1076600.cif,Ba3Sr5Co3Cu5O24,40,489.449,-1.787963027,0.0
mp-1076602.cif,Sr3Ca5Fe4(CoO6)4,40,452.586,-2.0702099355,0.0
mp-1076603.cif,La5Sm3Cr8O24,40,482.153,-3.05513007725,2.0817
mp-1076610.cif,La7SmMnFe7O24,40,490.933,-2.720589549698276,0.0
mp-1076611.cif,La3SmCr2(FeO6)2,20,243.226,-2.889261157,0.9318000000000001
mp-1076626.cif,Sr2Ca6FeCo7O24,40,444.1,-1.969229477249999,0.0
mp-1076628.cif,Sr3Ca5Ti3Mn5O24,40,460.433,-2.847616644491378,0.0
mp-1076633.cif,KVO3,5,57.205,-2.18975995645,0.21860000000000002
mp-1076638.cif,RbVO3,5,60.015,-2.0522239725,0.24980000000000002
mp-1076642.cif,NaCrO3,5,52.653,-1.708139925275861,0.0
mp-1076651.cif,Sr7CaMn3Fe5O24,40,475.521,-2.306349909844827,0.0
mp-1076659.cif,KNaMoWO6,40,514.145,-2.151015016112931,0.20929999999999901
mp-1076665.cif,KNa7V7CrO24,40,435.857,-2.162597169922628,0.0
mp-1076669.cif,La7SmMn6(FeO12)2,40,490.418,-2.855283011689656,0.0
mp-1076671.cif,La7SmMn4(FeO6)4,40,491.974,-2.806704608043105,0.0
mp-1076674.cif,Sr4Ca4Fe3Co5O24,40,460.87,-2.046380089750001,0.0
mp-1076679.cif,La7SmV7CrO24,40,496.262,-3.142611702750001,0.9668999999999991
mp-1076681.cif,BaSr7Co6(CuO12)2,40,469.589,-1.8959943397499992,0.0
mp-1076685.cif,K4Na4MoW7O24,40,516.699,-2.170044589362932,0.0
mp-1076688.cif,Sr3CaCo3CuO12,40,460.762,-1.8977733792499991,0.0
mp-1076706.cif,SmCuO3,5,55.267,-2.287715097999999,0.0
mp-1076711.cif,SrCuO3,5,56.552,-1.740167172999999,0.0
mp-1076723.cif,La7SmNi6(AgO12)2,40,478.076,-2.252523785333333,0.0
mp-1076732.cif,KCrO3,5,57.724,-1.671608068449999,0.0
mp-1076741.cif,Sr6Ca2Co7CuO24,40,456.68,-1.9246093545,0.0
mp-1076747.cif,Sr7CaFe4(CoO6)4,40,465.02,-2.0819153842500002,0.0
mp-1076751.cif,K4Na4NbW7O24,40,515.203,-2.246943295612932,0.0
mp-1076782.cif,BaCoO3,5,63.121,-1.8256327430000001,0.0
mp-1076792.cif,La7SmMn7FeO24,40,467.806,-2.881350152637932,0.0
mp-1076796.cif,Sr5Ca3Mn4(FeO6)4,40,468.205,-2.326245681043102,0.0
mp-1076800.cif,BaCuO3,5,64.177,-1.663166091,0.0
mp-1076802.cif,Sr3Ca5Fe5(CoO8)3,40,455.007,-2.097182527,0.0
mp-1076805.cif,Sr6Ca2Fe3Co5O24,40,462.048,-2.051587451999999,0.0
mp-1076812.cif,K2Na2Nb(WO4)3,20,257.322,-2.325379436362931,0.0
mp-1076820.cif,MgCoO3,5,48.943,-1.34104603,0.0
mp-1076827.cif,Sr7CaTi3Mn5O24,40,474.022,-2.866788380991379,0.0
mp-1076829.cif,SrCa7Fe2(CoO4)6,40,441.73,-1.9900632144999992,0.0
mp-1076831.cif,KNa(MoO3)2,10,125.675,-2.029428370862931,0.0
mp-1076836.cif,K2Na2Mo3WO12,40,509.339,-2.100243410362931,0.5184000000000001
mp-1076854.cif,Sr3Ca5Mn3Fe5O24,40,461.241,-2.285091022844827,0.0
mp-1076858.cif,Sr7CaFe7CoO24,40,474.194,-2.182616462499999,0.0
mp-1076861.cif,SrCa7FeCo7O24,40,437.079,-1.9575458532499992,0.0
mp-1077164.cif,LiTi(SO)2,6,106.915,-1.244280085277778,0.0
mp-1077622.cif,EuAgO3,5,68.386,-1.506662538333333,0.0
mp-1077659.cif,Sr5Ca3Ti5Mn3O24,40,472.921,-3.130680953761495,0.0
mp-1077660.cif,Sr8Fe7CoO24,40,477.858,-2.18056368325,0.0
mp-1077663.cif,SrCa7TiMn7O24,40,447.177,-2.5633511547212633,0.0
mp-1077667.cif,SrCa7Mn6(FeO12)2,40,449.796,-2.363829552439654,0.0
mp-1077669.cif,Sr2Ca2TiMn3O12,40,461.42,-2.712902771356321,0.0
mp-1077670.cif,Sr6Ca2Mn3Fe5O24,40,470.768,-2.300202256344827,0.0
mp-1077671.cif,Sr6Ca2Mn5(FeO8)3,40,469.009,-2.357224488241379,0.0
mp-1077787.cif,PbCI3N,6,250.275,0.298844184166666,0.0
mp-1078180.cif,Sr2MgOsO6,10,125.88,-2.6314451725,0.0
mp-1078185.cif,Ba2LuSbO6,10,149.612,-3.1285257716666672,3.2383
mp-1078203.cif,CsTlF3,10,218.427,-2.419469716,2.1858
mp-1078205.cif,KRb2InF6,10,200.881,-2.985904078891666,5.3194
mp-1078250.cif,Cs2AgBiBr6,10,379.059,-1.456030710097701,1.3547
mp-1078258.cif,Cs2AgBiCl6,10,315.564,-1.510083130500001,1.8663
mp-1078303.cif,Ba2YOsO6,10,151.77,-2.862705703999999,0.055099999999999004
mp-1078341.cif,EuNbO3,10,131.977,-3.143563456000004,0.0
mp-1078353.cif,MnPb2WO6,20,276.746,-1.893074984293103,1.299499999999999
mp-1078394.cif,Ba2LuBiO6,10,159.893,-2.8643274956666662,1.4518
mp-1078409.cif,Ba2LaBiO6,10,176.633,-2.788171481500001,1.827799999999999
mp-1078410.cif,Ba2ZnTeO6,10,141.045,-2.367489561666666,0.444399999999999
mp-1078457.cif,Ba2ZrTiO6,10,142.607,-3.5609177323333343,2.2161
mp-1078539.cif,Sr2MgMoO6,10,127.845,-2.860713332499999,2.313
mp-1078551.cif,Ba2NdMoO6,10,161.711,-2.74322613075,1.0952
mp-1078588.cif,BaTaSe3,10,271.868,-1.562408675872915,0.0
mp-1078601.cif,La2ReNiO6,10,126.444,-2.60260337425,0.282599999999998
mp-1078634.cif,LaFeO3,10,115.451,-2.852925804000007,1.950899999999999
mp-1078675.cif,La2HfNiO6,10,130.824,-3.247802997999998,2.043399999999999
mp-1078716.cif,SrMoO3,10,126.325,-2.587846040000001,0.0
mp-1078725.cif,Ba2UZnO6,10,153.534,-3.176747228999998,1.786299999999999
mp-1078727.cif,Ba2BiIrO6,10,158.59,-2.127008411,0.0
mp-1078734.cif,Co(IN2)3,10,126.339,1.8002741834999991,0.0
mp-1078741.cif,Ba2CuOsO6,10,144.727,-2.111882844,0.0
mp-1078748.cif,Sr2TaInO6,10,138.399,-3.094632981399999,3.7911
mp-1078758.cif,Sr2NiRuO6,20,249.773,-2.142298130499999,0.0
mp-1078783.cif,La2VReO6,10,128.658,-2.657909011250001,0.0
mp-1078802.cif,LaVGe3,10,192.732,-0.5723173500000011,0.0
mp-1078871.cif,LaGaO3,10,121.691,-3.0918840745,3.3682
mp-1078887.cif,Sr2MnNbO6,10,130.718,-2.963928790793105,0.0
mp-1078893.cif,La2TiCoO6,10,122.949,-3.140116769333334,0.0
mp-1078912.cif,Sr2HfFeO6,20,260.657,-2.9756634325,0.0
mp-1078913.cif,Rb3CeF6,10,245.342,-3.447577348249999,0.0
mp-1078939.cif,MnNF3,10,127.735,-1.092398594586207,0.0
mp-1078969.cif,Ba2NbVO6,40,555.903,-3.119411723,0.0
mp-1078995.cif,Sr2MgTeO6,10,124.438,-2.716259643166666,0.0
mp-1079027.cif,Sr2ZrCoO6,10,125.355,-2.695174324,0.0
mp-1079040.cif,CsDyBr3,10,368.306,-1.9255185712643672,0.0
mp-1079096.cif,Cs2NaLaBr6,10,404.808,-2.190014560568966,3.8470999999999993
mp-1079169.cif,Ba2NdIrO6,10,158.598,-2.69351797275,0.0
mp-1079236.cif,ReTc(PbO3)2,10,129.756,-1.590976127749999,0.0
mp-1079272.cif,Sr2ZrVO6,40,530.866,-3.269662016,0.0
mp-1079300.cif,BaZrSe3,10,294.589,-1.8711482924062501,0.0
mp-1079334.cif,SrTcO3,10,125.555,-2.399653263499999,0.0
mp-1079339.cif,K2NaMnF6,10,150.898,-2.983474632381034,1.5314
mp-1079373.cif,La2TiNiO6,10,122.682,-3.223166932333333,0.0
mp-1079391.cif,Sr2LaCrO6,10,148.343,-2.7497591514999993,0.0
mp-1079458.cif,Cs2NaCeCl6,10,343.033,-2.461676563068965,0.36010000000000003
mp-1079477.cif,Ba2VMoO6,20,270.292,-2.6755853955,0.40029999999999905
mp-1079517.cif,La2MnNiO6,10,117.524,-2.7739587797931042,1.279699999999999
mp-1079583.cif,Rb2NaAlF6,10,150.799,-3.430538285637931,6.791
mp-1079615.cif,Ba2UCdO6,10,167.781,-3.106356700999999,1.8464
mp-1079630.cif,Ba2TaInO6,10,148.172,-3.075058790399999,3.945899999999999
mp-1079670.cif,TmSb(PbO3)2,10,145.106,-2.320420396,2.3522
mp-1079705.cif,Ba2LuTaO6,10,146.889,-3.626409085399999,3.408899999999999
mp-1079847.cif,CsFeBr3,10,309.098,-1.245290631931034,0.0
mp-1079871.cif,Cs2KSmCl6,10,377.012,-2.501133066156034,5.0573
mp-1079893.cif,BaTiSe3,10,264.789,-1.770214763072915,0.0
mp-1079901.cif,Ba2CrMoO6,20,270.248,-2.660207095999999,0.0
mp-1079925.cif,Sr2YCrO6,10,137.946,-2.858571588,0.0
mp-1079926.cif,La2ZrNiO6,10,133.107,-3.144442355999999,1.9201000000000001
mp-1080017.cif,Cs2NaLaCl6,10,347.397,-2.399424666499999,4.6183
mp-1080023.cif,MoOs(PbO3)2,10,135.526,-1.5327349709999991,0.0
mp-1080041.cif,Cs2NaBiCl6,10,321.485,-1.796543229000002,3.7126
mp-1080123.cif,Ba2LaIrO6,10,162.062,-2.7094955565000003,0.0
mp-1080187.cif,MnHgO3,5,58.707,-1.044812403086208,0.0
mp-1080226.cif,CsTlBr3,5,202.075,-1.441372555597703,0.0
mp-1080231.cif,CsTlCl3,5,173.737,-1.6519854425977032,0.0
mp-1080233.cif,CsSrCl3,5,182.762,-2.525474383499999,5.0049
mp-1080434.cif,Sr2YCoO6,40,534.692,-2.57161409725,0.0
mp-1080470.cif,Ba2SmOsO6,10,156.662,-2.8243193915,0.07050000000000001
mp-1080474.cif,FeNCl3,10,225.697,0.163234806999999,0.0
mp-1080506.cif,Sr2TaInO6,10,140.949,-3.0576499634,4.0244
mp-1080529.cif,SrTiS3,10,220.756,-1.839321146166665,0.0
mp-1080537.cif,K2NaVF6,10,152.233,-3.163481748587931,0.0
mp-1080570.cif,CsNiBr3,10,310.325,-1.296095052931037,0.0
mp-1080575.cif,SrZrO3,10,139.448,-3.657066389500001,3.4652
mp-1080670.cif,Sr2LaCoO6,10,144.864,-2.4582152535,0.0
mp-1080730.cif,Sr2ZrMnO6,20,258.547,-3.075611313793104,1.506
mp-1080742.cif,Sr2ZrCrO6,40,523.391,-3.11760866075,0.0
mp-1080753.cif,NaPb2IO6,10,142.155,-1.33546270663793,2.6086
mp-1080787.cif,Sr2GdRuO6,10,139.095,-2.24277736,0.0
mp-1080799.cif,CuNF3,5,58.762,-0.246280713999999,0.0
mp-1080828.cif,KCuF3,10,131.743,-2.35103902345,0.0
mp-1080842.cif,Ba2UPbO6,10,184.991,-3.040996817999999,1.194599999999999
mp-1080847.cif,Mg3SbN,5,82.047,-0.705936314,1.623399999999999
mp-1084749.cif,TiZn(BiO3)2,10,123.735,-1.965331641333335,0.0
mp-1084762.cif,MnRe(PbO3)2,10,135.886,-1.8002045410431031,0.175799999999999
mp-1084823.cif,Sr2CrSbO6,10,127.787,-2.673530843999999,1.6894
mp-1086672.cif,MnO3,8,93.066,-0.874236484482758,0.0
mp-1087477.cif,La2TcNiO6,10,124.45,-2.654395983499999,0.0
mp-10881.cif,Ce3AlN,5,118.316,-0.8997610077499981,0.0
mp-1091394.cif,Ba2NaIO6,10,151.7,-2.207977574637931,2.2417
mp-1094009.cif,YAgO3,5,86.745,-1.5306613273333332,0.0
mp-1094041.cif,SrCa3Mn4O12,20,224.71,-2.422550019586206,0.0
mp-1094044.cif,SrCa3Mn4O12,20,222.365,-2.4791402215862073,0.0
mp-1094048.cif,Sr2TiFeO6,10,122.451,-2.865295790333333,0.0
mp-1094052.cif,Sm3AlN,5,117.904,-0.9686063877500001,0.0
mp-1094054.cif,Sr2FeCoO6,10,116.535,-2.091232943,0.0
mp-1094055.cif,Sr3Ca(FeO3)4,20,235.086,-2.211153925,0.0
mp-1094059.cif,SnH6CI3N,48,1023.747,-0.493192970833333,0.956299999999999
mp-1094072.cif,Pr3AlN,5,128.208,-0.8458429647499991,0.0
mp-1094085.cif,Nd3SnN,5,125.002,-1.0218133365,0.0
mp-1094101.cif,Nd3PbN,5,126.512,-1.0632483882500021,0.0
mp-1094118.cif,Mn3InC,5,61.567,0.08095771898425701,0.0
mp-1095039.cif,Sr2HfCrO6,20,256.604,-3.195316816999998,0.0
mp-1095109.cif,Ba2BiIrO6,10,158.793,-2.121007113,0.0
mp-1095110.cif,Ba2SmMoO6,10,159.775,-3.0179772245,0.9085000000000001
mp-1095155.cif,Sr2NiIrO6,40,505.039,-2.07635261125,0.0
mp-1095167.cif,Ba2SrUO6,10,181.796,-3.438718912999999,2.2553
mp-1095170.cif,Sr2FeOsO6,20,252.316,-2.332112187499999,0.0
mp-1096764.cif,Ca3SbP,5,188.752,-0.31697888092857,0.0
mp-1096782.cif,Ba2VFeO6,10,129.686,-2.592685414,1.0389
mp-1096783.cif,Ba2VFeO6,40,534.007,-2.568807841,0.6837000000000001
mp-1096800.cif,LaScO3,5,67.863,-3.746481555,2.8177000000000003
mp-1096856.cif,Ca3AsP,5,159.648,-0.9044160086785721,0.10890000000000001
mp-1096862.cif,CdHCl3,5,142.106,-0.28174530425,0.0
mp-1096926.cif,Cs2InAgCl6,10,304.581,-1.739095379764367,1.3421
mp-1096927.cif,CsCaCl3,5,163.022,-2.5341286095,5.3456
mp-1096944.cif,CsNbO3,5,72.56,-2.5807554569310343,1.276199999999999
mp-1096963.cif,CuH6CI3N,48,856.805,-0.369957541666666,0.0604
mp-1097006.cif,KAlH3,5,63.125,-0.081973535666665,0.0
mp-1097026.cif,LaGaO3,5,59.935,-3.034155365499999,3.365900000000001
mp-1097061.cif,CaTlF3,5,91.741,-3.263874733000008,4.4565
mp-1097916.cif,CsCaCl3,5,159.042,-2.534308367499997,5.3331
mp-1097917.cif,TlNiO3,5,54.434,-0.672721187666667,0.0
mp-1099572.cif,MnInF3,5,80.0,-2.50279309391954,0.001
mp-1099583.cif,SmTiO3,5,59.95,-3.4439431466666672,0.0
mp-1099588.cif,SmFeO3,5,59.737,-2.581433444000001,0.723499999999999
mp-1099591.cif,NaVO3,5,53.745,-2.233827591275862,0.21679999999999902
mp-1099600.cif,Sr2Ca6Co7CuO24,40,442.895,-1.9089252537499992,0.0
mp-1099601.cif,K4Na4Mo3W5O24,40,515.47,-2.163457768362931,0.19309999999999902
mp-1099602.cif,Ba3Sr(CuO3)4,20,257.365,-1.679816311999999,0.0
mp-1099603.cif,Sr5Ca3Mn6(FeO12)2,40,434.314,-2.380840374939655,0.0
mp-1099605.cif,Sr2Ca2Fe(CoO4)3,40,455.983,-2.014725622999999,0.0
mp-1099606.cif,K3Na5V3Mo5O24,40,486.852,-2.120570753716163,0.0
mp-1099611.cif,Sr4Ca4Co7CuO24,40,445.4,-1.917980434,0.0
mp-1099619.cif,EuMnO3,5,58.274,-2.603875429586208,0.0
mp-1099622.cif,K5Na3Nb7WO24,40,525.487,-2.749062904759698,0.0
mp-1099624.cif,BaSr7Ti5Mn3O24,40,486.742,-3.136460091011494,0.0
mp-1099629.cif,K2Na6V5(MoO8)3,40,465.057,-2.171620937069396,0.0
mp-1099664.cif,KNa7V8O24,40,431.544,-2.22611226242263,0.22489999999999902
mp-1099668.cif,SmNiO3,5,52.317,-2.330298031999998,0.0
mp-1099674.cif,Sr2Ca2Mn3FeO12,40,460.019,-2.377887596689654,0.0
mp-1099675.cif,La5Sm3V2Cr6O24,40,481.327,-3.070278395500001,0.9265000000000001
mp-1099676.cif,Ba4Sr4CoCu7O24,40,496.43,-1.721844599999999,0.0
mp-1099685.cif,BaSr7(FeO3)8,40,486.373,-2.209420429,0.0
mp-1099687.cif,K4Na4Nb3W5O24,40,518.853,-2.4196493396129313,0.0
mp-1099696.cif,SrCa7Mn7FeO24,40,447.262,-2.3930581811379312,0.0
mp-1099698.cif,La4Sm4Co7AgO24,40,451.687,-2.3734746367916673,0.0
mp-1099701.cif,Sr7CaMnFe7O24,40,476.208,-2.248350854198274,0.0
mp-1099702.cif,Sr2Ca6TiMn7O24,40,449.376,-2.567394752221264,0.0
mp-1099703.cif,Sr3CaTi3MnO12,40,479.564,-3.270073866646552,0.0
mp-1099712.cif,K5Na3Ta2Nb6O24,40,523.451,-2.8825660738763643,1.4727000000000001
mp-1099713.cif,Sr7CaMn4(FeO6)4,40,474.978,-2.338670111293103,0.0
mp-1099724.cif,La5Sm3VCr7O24,40,479.587,-3.063324328499999,1.2135999999999991
mp-1099727.cif,K4Na4Mo5(WO8)3,40,514.281,-2.126276935112931,0.593
mp-1099746.cif,La7SmTi2V6O24,40,497.246,-3.259819543916667,0.0
mp-1099763.cif,Ba2Sr2Co(CuO4)3,40,498.21,-1.746319999,0.0
mp-1099778.cif,BaSr7Ti8O24,40,496.059,-3.540151233916667,1.7462
mp-1099788.cif,Sr2Ca6Mn7FeO24,40,451.908,-2.397113401637932,0.0
mp-1099808.cif,La7SmCrFe7O24,40,490.368,-2.760080938250001,0.8649000000000001
mp-1099821.cif,K2Na2Mo(WO4)3,20,257.484,-2.15282484336293,0.0
mp-1099824.cif,Ba7Sr(CuO3)8,40,511.197,-1.667837127,0.0
mp-1099827.cif,Sr3Ca5FeCo7O24,40,444.901,-1.96237975875,0.0
mp-1099832.cif,La7SmMn7CuO24,40,484.952,-2.847827810137931,0.0
mp-1099844.cif,Sr2Ca2Co3CuO12,40,455.39,-1.8886465735,0.0
mp-1099855.cif,Sr3CaTiMn3O12,40,467.315,-2.722495285606322,0.0
mp-1099860.cif,K5Na3Ta6Nb2O24,40,521.422,-3.001785161359698,1.7476999999999991
mp-1099867.cif,KNa3V2(MoO6)2,40,476.933,-2.167995697819397,0.5564
mp-1099873.cif,CaCuO3,5,55.03,-1.700447860999999,0.0
mp-1099881.cif,Sr2TiMnO6,40,480.582,-3.013842721126437,0.0
mp-1099886.cif,Ba3SrCo(CuO4)3,20,253.162,-1.7305455410000001,0.0
mp-1099887.cif,La7SmMn5(FeO8)3,40,480.692,-2.8138835717413793,0.0
mp-1099890.cif,Sr2Ca6Fe3Co5O24,40,450.471,-2.032236383249999,0.0
mp-1099896.cif,La6Sm2Cr5(FeO8)3,40,482.318,-2.9394685945,1.4566000000000001
mp-1099923.cif,La7SmMn8O24,40,488.264,-2.909588990836207,0.0
mp-1099932.cif,KNa7V6Cr2O24,40,432.865,-2.097614841422628,0.0
mp-1099934.cif,CaCoO3,5,53.306,-1.881145528999999,0.0
mp-1099936.cif,BaSr7Fe6(CoO12)2,40,482.253,-2.143135069999999,0.0
mp-1099938.cif,K3Na5VMo7O24,40,499.163,-2.082439190966163,0.0
mp-1099943.cif,K5Na3Nb4(WO6)4,40,519.95,-2.491192930009698,0.0
mp-1100775.cif,SrEuO3,5,84.237,-2.6788943740000013,0.0
mp-1100777.cif,VTeO3,5,60.637,-1.345835018333333,0.0
mp-1100778.cif,ZnCuO3,5,52.11,-0.541100275,0.0
mp-1100997.cif,TlCr5Te8,14,384.749,-0.45314627190476003,0.0
mp-1101170.cif,YLuO3,20,271.338,-3.9627432763333332,4.7425999999999995
mp-1101263.cif,TmInO3,20,261.982,-2.955722868333334,2.525899999999999
mp-1101279.cif,TmTlO3,20,284.703,-2.50676366316667,0.7359999999999991
mp-1101333.cif,SrNdO3,5,90.91,-2.8092064345,0.0
mp-1101371.cif,SmLuO3,20,281.827,-3.953322614833333,4.7782
mp-1101421.cif,SrNiO3,20,236.19,-1.761940988499999,0.0
mp-1101481.cif,NaMn2O4,56,587.266,-1.8812875371059121,0.0
mp-1101720.cif,SnPbO3,40,564.941,-1.8014870669999992,1.356899999999999
mp-1103389.cif,Sr3Ta2ZnO9,15,200.818,-3.225355410644444,3.4116
mp-1103508.cif,Sr3MgTa2O9,15,199.288,-3.430443482311112,3.2619
mp-1103598.cif,RbV5Se8,14,305.04,-1.051392038303571,0.0
mp-1103728.cif,KV5S8,14,246.346,-1.2841587169464281,0.0
mp-1103874.cif,MnTl(VS2)4,14,237.071,-1.104036714376026,0.0
mp-1104185.cif,TiTl(VS2)4,14,246.31,-1.262568656904761,0.0
mp-1104473.cif,KCr5Se8,14,308.538,-0.9103838475714271,0.0037
mp-1104613.cif,CsV5Se8,14,311.313,-1.068442948035713,0.0
mp-1104630.cif,RbV5S8,14,242.582,-1.2818654212499991,0.0
mp-1104699.cif,Nb5PbSe8,14,298.148,-0.8863333026487751,0.0
mp-1104756.cif,TlV4FeS8,14,236.556,-1.062068120238096,0.0
mp-1104829.cif,Nb5SnSe8,14,296.312,-0.8698862308035831,0.0
mp-1104896.cif,TlV5S8,14,256.955,-1.18198394595238,0.0
mp-1105130.cif,PrInO3,20,277.681,-2.856272560166665,2.633599999999999
mp-1105147.cif,Sr2YOsO6,20,284.772,-2.871980555999999,0.17300000000000001
mp-1105153.cif,SrOsO3,20,251.606,-2.1022043495,0.0
mp-1105160.cif,SrIrO3,20,254.946,-2.006207056999999,0.0
mp-1105199.cif,RbLaMnWO6,20,279.078,-2.656909701543102,1.6904
mp-1105218.cif,NaOsO3,20,216.536,-1.6505508657758612,0.0
mp-1105247.cif,Sr2CaWO6,20,287.832,-3.049108923,3.5269
mp-1105271.cif,MnBiO3,20,249.34,-1.8084535820862082,0.0
mp-1105272.cif,Sr2ZnWO6,20,261.862,-2.682106027999999,3.514999999999999
mp-1105283.cif,Sr2InOsO6,20,272.705,-2.361496278666666,0.472199999999999
mp-1105304.cif,Ca2FeOsO6,20,236.302,-2.3296084820000003,0.0
mp-1105306.cif,TlCrO3,20,233.874,-1.6936482416666672,0.43460000000000004
mp-1105395.cif,Ca2ScOsO6,20,246.123,-2.915159888999999,0.0
mp-1105402.cif,Sr2DyMoO6,20,287.282,-3.092955365166665,1.344
